ID;Nom;Sigle;Minitel;Email;Web;Description;Info;Horaires;BP;CP;Telephone1;Telephone2;Fax;CommuneID;CommuneNom;QuarNum;QuarNom;AdreNumero;AdreExtension;AdreImmeuble;AdreRue1;AdreRue2;Longitude;Latitude;OrgaDescription;DomaineLibelle1;DomaineDescription1;DomaineLibelle2;DomaineDescription2;DomaineLibelle3;DomaineDescription3;DomaineLibelle4;DomaineDescription4;Accessibilité 1;Accessibilité 2;Accessibilité 3;Accessibilité 4;Geo
1437;Accueil de loisirs Volga;;;;www.educarennes.fr/index.php/public/default/ecoles?ville=2;Propose un accueil le mercredi après-midi.~~~Pendant les petites vacances, les enfants de petite section et CP y sont accueillis, tandis que les enfants du CE1 au CM2 sont emmenés en car vers La Prévalaye et  Dominique Savio. L’été, c’est un centre de départ vers La Prévalaye, Les Gayeulles.~~~Les enfants sont encadrés par des responsables éducation et loisirs, des animateurs, des agents spécialisés des écoles maternelles.;;Mercredi, 12h15 à 18h45. Petites vacances, 7h30 à 18h45. L'été, 7h45 à 18h30. ~~~Renseignements possibles au 02 23 62 15 92.;;35200;02 99 51 12 80;;;1;Rennes;11;Le Blosne;3;;;;RUE DE LA VOLGA;-1.653105999;48.08540094;;LOISIRS CULTURELS;;Enfants, adolescents;;Mercredis et petites vacances, les accueils de loisirs municipaux;;;;Non renseigné;;;;48.08540094, -1.653105999
22;Accueil de loisirs Jacques Prévert;;;;www.educarennes.fr/index.php/public/default/ecoles?ville=2;Propose un accueil le mercredi après-midi.~~~Pendant les petites vacances, les enfants de petite section et CP y sont accueillis, tandis que les enfants du CE1 au CM2 sont emmenés en car vers La Prévalaye (centre de départ) et Dominique Savio. ~~~L’été, il accueille les petites sections. Il est aussi un centre de départ vers La Prévalaye et les Gayeulles.~~~Les enfants sont encadrés par des responsables éducation et loisirs, des animateurs, des agents spécialisés des écoles maternelles.~~~;;Mercredi, 12h15 à 18h45. Petites vacances, 7h30 à 18h45. L'été du lundi au vendredi, 7h45 à 18h30. ~~~Renseignements possibles au 02 23 62 21 50.~~~;;35200;02 99 51 05 00;;;1;Rennes;12;Bréquigny;40;;;;BOULEVARD ALBERT 1ER;-1.679325238;48.08837771;;LOISIRS CULTURELS;;Enfants, adolescents;;Mercredis et petites vacances, les accueils de loisirs municipaux;;;;Non renseigné;;;;48.08837771, -1.679325238
977;Bibliothèque La Bellangerais;;;bibliotheque.bellangerais@ville-rennes.fr;www.bibliotheques.rennes.fr;A Rennes, 11 bibliothèques de quartier ouvertes à tous vous accueillent pour emprunter livres, magazines, DVD, CD, accéder à internet et lire ou travailler sur place.~~~Partenaire de la carte Sortir.;;Mardi et vendredi, 14h30 à 18h30. Mercredi, 10h à 12h30 et 14h30 à 18h30. Samedi, 10h à 12h30 et 14h30 à 18h.~~~;CS 63126;35031;02 23 62 26 40;;;1;Rennes;5;Maurepas - Bellangerais;5;bis;;;RUE DU MORBIHAN;-1.668173844;48.13534791;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;Non renseigné;;;;48.13534791, -1.668173844
1165;Bibliothèque Villejean;;;bibliotheque.villejean@ville-rennes.fr;www.bibliotheques.rennes.fr;A Rennes, 11 bibliothèques de quartier ouvertes à tous vous accueillent pour emprunter livres, magazines, DVD, CD, accéder à internet et lire ou travailler sur place. Espace multimédia avec 6 accès internet.~~~Partenaire de la carte Sortir.;Ressources disponibles en auto-formation : alphabétisation, français langue étrangère (FLE), français seconde langue (FSL), presse internationale, autres supports (dictionnaires, grammaires, manuels d’apprentissage de la langue, livres en français facile, méthodes...).;Mardi et vendredi, 14h30 à 18h30. Mercredi, 10h à 12h30 et 14h30 à 18h30. Samedi, 10h à 12h30 et 14h30 à 18h.~~~;CS 63126;35031;02 23 62 26 32;;;1;Rennes;10;Villejean - Beauregard;43;;;COURS PRESIDENT JOHN FITZGERALD KENNEDY;COURS PRESIDENT JOHN FITZGERALD KENNEDY;-1.710860127;48.12095368;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.12095368, -1.710860127
417;Espace lecture Carrefour 18;;;bibliotheque.smae@ville-rennes.fr;www.bibliotheques.rennes.fr;Emprunts de livres et animations autour du livre.~~~En complément des 11 bibliothèques de quartier, l'espace lecture souhaite toucher un public plus large afin d'amener chacun à lire.~~~Lieu de vie et d'échanges, gratuit et ouvert à tous. Afin de diversifier les propositions, les modes d'approche du livre et de la lecture, des rendez vous gratuits sont régulièrement proposés pour tous les publics. ~~~Partenaire de la carte Sortir.;Autre courriel : Espace-lecture18@laposte.net.~~~Contact : Association Lire et Délire : 06 17 09 55 67.~~~Centre social Carrefour 18 : 02 99 51 32 25.;Lundi, 15h à 18h. Mercredi et vendredi, 16h à 18h.~~~L'espace-lecture est également ouvert sur rendez vous pour des animations libres ou encadrées aux associations, groupes constitués, structures de quartier, écoles, crèches, maisons de retraite…;;35200;02 23 62 26 69;;;1;Rennes;11;Le Blosne;7;;;;RUE D'ESPAGNE;-1.672544104;48.0867806;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;Non renseigné;;;;48.0867806, -1.672544104
83;Bibliothèque Clôteaux-Bréquigny;;;bibliotheque.cloteaux-brequigny@ville-rennes.fr;www.bibliotheques.rennes.fr;A Rennes, 11 bibliothèques de quartier ouvertes à tous vous accueillent pour emprunter livres, magazines, DVD, CD, accéder à internet et lire ou travailler sur place.~~~Partenaire de la carte Sortir.;;Mardi et vendredi, 14h30 à 18h30. Mercredi, 10h à 12h30 et 14h30 à 18h30. Samedi, 10h à 12h30 et 14h30 à 18h.~~~~~~;CS 63126;35026;02 23 62 26 91;;;1;Rennes;12;Bréquigny;84;;;;RUE D'ANGLETERRE;-1.691743669;48.08289554;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;Non renseigné;;;;48.08289554, -1.691743669
2298;Médiathèque de Chartres-de-Bretagne;;;mediatheque@ville-chartresdebretagne.fr;mediatheque.ville-chartresdebretagne.fr;Lieu d’information, culture, formation et loisirs, sur près de 800 m². Large choix de livres et revues, CD audio et DVD. Le cyberespace est accessible librement à toute personne inscrite à la médiathèque. Il met à votre disposition 10 ordinateurs, une imprimante et un scanner, ainsi qu'un accès WiFi. ~~~Tarif annuel : 8€. Gratuit pour les - 25 ans, demandeurs d'emploi, étudiants et pour tout nouvel inscrit chartrain.~~~Partenaire de la carte Sortir.;Centre Culturel Pôle Sud.~~~Coordonnées cyberespace : 02 99 77 61 31~~~Courriel : cyber@ville-chartresdebretagne.fr~~~~~~;Mardi et vendredi, 14h à 18h30. Mercredi, 10h à 12h30 et 14h à 18h30. Samedi, 10h à 12h30 et 13h30 à 16h30. ~~~;BP 37604;35131;02 99 77 13 22;;;10;Chartres de Bretagne;;;1;;;Rue de la Conterie;;-1.693192;48.040876;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;handicap auditif : bonne accessibilité;handicap cognitif : faible accessibilité;handicap moteur : faible accessibilité;handicap visuel : faible accessibilité;48.040876, -1.693192
2303;Bibliothèque municipale de Corps-Nuds;;;biblio.corpsnuds@orange.fr;www.corps-nuds.fr;Livres, CD, CD-Rom, journaux d'actualité et revues, à consulter sur place ou à emprunter. Nombreuses animations tout au long de l’année. 10€/an/famille et 6€/an/personne. Ouverte à tous.;;Mardi, 16h45 à 19h. Mercredi, 10h à 12h et 15h à 18h. Vendredi, 16h45 à 18h. Samedi, 10h à 12h30.~~~;;35150;02 99 44 03 57;;;30;Corps-Nuds;;;1;;;rue de Janzé;;;;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;;;;;
2305;Médiathèque  de L'Hermitage;;;bibliotheque.lhermitage35@wanadoo.fr;mediatheque.lhermitage.opac3d.fr;Lieu de consultation de documents ouvert à tous, avec un accès libre et gratuit à Internet. ~~~17000 livres, 2000 CD audios, 1000 DVD, 1 ressource numérique en ligne Cotisation familiale annuelle : 10 euros, 1ère inscription gratuite.;;Lundi et vendredi, 16h30 à 19h. Mercredi, 9h30 à 12h30 et 14h à 18h. Samedi, 9h30 à 12h30.~~~;;35590;02 99 64 01 86;;;14;L'Hermitage;;;4;;;Place de la Mairie;;-1.8172328475;48.1273368397;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : faible accessibilité;handicap visuel : accessibilité moyenne;48.1273368397, -1.8172328475
2216;Médiathèque Lucien Herr;;;equipe@mediatheque-lucien-herr.fr;www.mediatheque-lucien-herr.fr;Espace presse, cinéma-musique, enfants, adultes. 15 postes de consultation multimédia, mise à disposition de tablettes, carrés numériques (salons connectés avec service de jeux vidéo sur consoles).~~~Accessibilité à la lecture et au multimédia pour les personnes handicapées visuelles : initiations gratuites à l'informatique (Jaws) un jeudi sur deux (13h30 à 15h30), livres audio et large vision, Prix Ados en version sonore.~~~Ressources disponibles en FLE (Français Langue Etrangère) : méthodes d'apprentissage, préparation aux diplômes : DILF / DELF / DALF. ~~~Cotisation annuelle : 9€. Gratuit pour les - 26 ans et bénéficiaires de la carte Sortir ou de la gratuité de la carte Korrigo.~~~ ~~~~~~;;Mardi et vendredi, 15h à 19h. Mercredi, 10h à 12h et 14h à 18h. Samedi, 10h à 18h.~~~~~~;;35136;02 99 31 18 08;;02 99 31 09 92;15;Saint-Jacques-de-la-Lande;;;18;;;Cours Camille Claudel;;-1.7139737779;48.0809689039;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques municipales;11 bibliothèques ouvertes à tous vous accueillent. Pour emprunter le dernier polar, lire un album à ses enfants, visiter une exposition, choisir un DVD, se renseigner sur la culture des tomates, surfer sur le Net, réviser ses cours, demander un con-seil de lecture, lire le journal et bien d'autres chose encore…;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.0809689039, -1.7139737779
2468;Association Rennes Chine;;;contact@rennes-chine.fr;www.rennes-chine.fr;Favorise et développe la connaissance de la Chine dans son histoire, sa culture, sa langue, et sa modernité.~~~Promotion des échanges culturels.~~~Cours de chinois niveaux élémentaires et intermédiaires,   cours mensuel sur l’écriture chinoise (étymologie, composition des caractères, leurs sens…), cours de qi-gong, de calligraphie, de cuisine chinoise.~~~Stages intensifs en juillet : langue chinoise, calligraphie, peinture.~~~Voyages associatifs à thèmes (petits groupes). Expositions, conférences. Bibliothèque spécialisée et documentation.~~~~~~;;Permanences : Lundi, 17h à 18h30. Mardi, 17h à 18h30. Mercredi et jeudi, 15h à 18h30.~~~Deux au moins de ces permanences sont assurées chaque semaine hors vacances scolaires. Consultez le site pour plus de détails.~~~ ~~~;;35000;02 99 84 02 33;;;1;Rennes;3;Bourg-L'Evêque - La Touche - Moulin du Comte;17;;C;RUE DE BREST;RUE DE BREST;-1.691326503;48.111518;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques spécialisées et autres;;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.111518, -1.691326503
1305;Dastum;;;dastum@dastum.bzh;www.dastum.bzh;Association loi 1901 dédiée à la collecte, la sauvegarde et la transmission du patrimoine culturel immatériel de Bretagne, en particulier la chanson, la musique, la danse, le conte les langues et les autres savoirs traditionnels.  8 000 heures de son, 40 000 images fixes, 3 000 affiches (de fest-noz, concerts...) sont accessibles en ligne. Dastum est ouverte au public à Rennes et au cœur d’un réseau présent sur tout le territoire breton. Les archives sont valorisées par l'édition (ouvrages et albums de musique de référence), la recherche, l’animation et la formation. Dastum publie le trimestriel Musique Bretonne.;;Lundi au vendredi, 10h à 12h30 et 14h à 17h30.;;35000;02 99 30 91 00;;;1;Rennes;9;Cleunay - Arsenal - Redon - La Courrouze;16;;;;RUE DE LA SANTE;-1.6866238;48.10821978;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques spécialisées et autres;;;;Non renseigné;;;;48.10821978, -1.6866238
2469;Centre ouest de la langue russe;;;centrelanguerusse@yahoo.fr;centrelanguerusse.wordpress.com;Cours de russe et de français langue étrangère, traductions : français, anglais, russe. Bibliothèque et vidéothèque en langue russe.;;Sur RDV.;;35200;02 99 51 21 87;06 76 12 49 57;;1;Rennes;11;Le Blosne;10;;;;AVENUE DE POLOGNE;-1.651174691;48.08796325;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Bibliothèques spécialisées et autres;;;;handicap auditif : bonne accessibilité;handicap cognitif : accessibilité moyenne;handicap moteur : faible accessibilité;handicap visuel : faible accessibilité;48.08796325, -1.651174691
744;Archives de Rennes;;;archives@ville-rennes.fr;www.archives.rennes.fr;Équipement culturel et patrimonial. Collecte, classe, conserve, communique et met en valeur les dossiers constitués par les services de la Ville de Rennes et de Rennes Métropole. Le service éducatif propose aux enseignants et élèves des ateliers de découverte à partir de documents d'archives originaux, des expositions et d'autres ressources. Les Jeudis des Archives : programme culturel trimestriel avec séances pratiques d’initiation (généalogie et paléographie notamment), conférences, visites guidées du bâtiment et projections croisées de documents d'archives avec l'Institut national de l'audiovisuel (Ina).;Dispose de boucle magnétique pour les personnes malentendantes.;Lundi, 13h30 à 17h. Mardi, mercredi, 9h à 12h30 et 13h30 à 17h. Jeudi, 9h à 17h.;CS 63126;35031;02 23 62 12 60;;02 23 62 12 69;1;Rennes;2;Thabor - Saint-Hélier -  Alphonse Guérin;18;;;;AVENUE JULES FERRY;-1.67113454;48.11971343;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les archives;;;;handicap auditif : accessibilité moyenne;handicap cognitif : accessibilité moyenne;handicap moteur : bonne accessibilité;handicap visuel : accessibilité moyenne;48.11971343, -1.67113454
58;Maison des associations;MDA;;accueil.mda@citedia.com;www.salles-mda.fr;La Maison des Associations (MDA), dispose d'un auditorium de 250 places, d'une salle de danse, d'une salle de musique ainsi que de 11 salles modulables et équipées, de 24m² à 81 m².~~~Elle accueille différentes structures proposant des services en direction des associations : le centre de ressources à la vie associative - association BUG, le centre du bénévolat et l'Apras.;Dispose de boucle magnétique pour les personnes malentendantes.;Horaires d’accueil : lundi,13h45 à 18h30.Mardi au vendredi, 10h à 12h45 et 13h45 à 18h30. Samedi de 13h45 à 18h30 .~~~Amplitudes de locations des salles lundi au samedi,8h30 à 23h45.2ème et 4ème dimanche du mois, 9h à 12h et 13h45 à 19h45.~~~Fermeture annuelle : 4 semaines en été et une semaine à Noël.~~~~~~;;35000;02 23 40 02 50;;02 23 40 16 16;1;Rennes;1;Centre;6;;;Cours des Alliés;;-1.6765747055;48.1049220840;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.104922084, -1.6765747055
338;La Tour d'Auvergne;TA;;accueil@tourdauvergneasso.com;www.tourdauvergneasso.com;Centre d'animation, de sports et de loisirs.Club d’accueil ouvert à tout public.~~~Partenaire de la carte Sortir.;Accompagnement scolaire individuel du CE1 à la 2nde.~~~Centre de loisirs associatifs pour les 4-11 ans ouvert le mercredi, 8h à 12h.;Lundi, 14h à 18h30. Mardi au vendredi, 10h à 12h30 et 14h à 18h30.~~~Centre de loisirs associatifs pour les 4-11 ans ouvert le mercredi, 8h à 12h. Ouvert été 2016;BP 60408;35004;02 99 30 10 89;;02 99 67 62 17;1;Rennes;1;Centre;8;;;PASSAGE DU COUEDIC;PASSAGE DU COUEDIC;-1.683192167;48.10407141;Centre d'animation, de sports et de loisirs. Elle a pour objectif de rester un club d’accueil ouvert à tout public. Partenaire de la carte Sortir.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.10407141, -1.683192167
314;Maison de quartier La Touche;;;contact@mdqlatouche.com;www.mdqlatouche.com;Equipement de quartier (accueil de loisirs et pôle petite enfance) et ludothèque.;Centre de loisirs associatifs pour les 4-12 ans, mercredi, 13h30 à 18h30.~~~Accueil jeunes 11-18 ans  tout le mois de juillet du lundi au vendredi, 13h30 à 18h30 et activités à la journée le vendredi.;Mardi au vendredi, 9h à 12h et 14h à 19h (secrétariat). Samedi, 14h à 18h (ludothèque et accueil jeunesse). Ouvert été 2016.;;35000;02 99 54 45 12;;;1;Rennes;3;Bourg-L'Evêque - La Touche - Moulin du Comte;6;;;RUE CARDINAL PAUL GOUYON;RUE CARDINAL PAUL GOUYON;-1.689014615;48.11726849;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.11726849, -1.689014615
1842;Institut Confucius de Bretagne;;;confucius.rennes@gmail.com;www.confucius-bretagne.org;Promeut la langue et la culture chinoises, en associant partenaires chinois et étrangers. Equipé de salles de cours, médiathèque et postes multimédias.~~~Exposition et animations programmées tout au long de l'année. Bibliothèque d'ouvrages sur la langue et la culture chinoises pour tous âges.;;Mardi, jeudi et vendredi, 14h à 19h. Mercredi et samedi, 10h à 12h et de 14h à 19h.;;35000;02 99 87 08 85;;;1;Rennes;3;Bourg-L'Evêque - La Touche - Moulin du Comte;17;;;RUE DE BREST;RUE DE BREST;-1.691516921;48.11152746;Exposition et animations programmées tout au long de l'année. Bibliothèque d'ouvrages sur la langue et la culture chinoises pour tous âges.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : accessibilité moyenne;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.11152746, -1.691516921
2119;Association L'antre-2 / L'antre-2-Café;;;gemlantre2@yahoo.fr;www.gemlantre2.net;L'association L'Antre-2 comporte deux pôles :~~~. Le GEM (Groupe d'entraide mutuelle) s'adresse à des personnes de 18 à 30 ans en situation de mal-être et/ou en situation d'isolement suite à des troubles psychiques. Il permet à chacun de s'investir librement et de manière autonome, dans des activités collectives de loisirs et dans la vie associative. ~~~. L'Antre-2 Café est un café culturel associatif sans alcool, géré par les adhérents du GEM L'Antre-2. Il propose des ateliers réguliers et des événements artistiques et/ou culturels (concerts, expositions, projections, scènes ouvertes lectures, jeux...). Programmation mensuelle disponible sur myspace.com/lantre2cafe ou par mail pour inscription à la liste de diffusion.;;Accueil sur RDV. Permanences téléphoniques mardi, mercredi et vendredi matin. Vie associative, activités artistiques et culturelles, du mardi au samedi. Café ouvert mardi et vendredi, 16h à 18h30, mercredi, 14h à 18h30 et jeudi, 17h à 21h.;;35000;09 51 65 07 41;06 67 27 11 12;;1;Rennes;3;Bourg-L'Evêque - La Touche - Moulin du Comte;14;;;;RUE PAPU;-1.691991307;48.11113155;Café culturel associatif sans alcool, géré par les adhérents du GEM L'Antre-2. Propose ateliers réguliers et événements artistiques et/ou culturels (concerts, expositions, projections, scènes ouvertes lectures, jeux...) Programmation mensuelle disponible sur myspace.com/lantre2cafe ou par mail pour inscription à la liste de diffusion.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : bonne accessibilité;handicap moteur : bonne accessibilité;handicap visuel : bonne accessibilité;48.11113155, -1.691991307
2913;Accroche toi au pinceau;;;;;Atelier d'artistes et galerie d'exposition proposant des cours de peinture et d'arts plastiques.Pour enfants débutants ou confirmés, initiation et  accompagnement dans l'apprentissage des différentes techniques plastiques comme le dessin et la peinture.~~~;;;;35000;06 62 27 85 99;;;1;Rennes;4;Saint-Martin;80;;;Canal Saint-Martin;;-1.674586743;48.1240952;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.1240952, -1.674586743
2914;La plomberie du canal;;;laplomberieducanal@free.fr;laplomberieducanal.free.fr;Association et lieu pour soutenir et promouvoir les artistes. Résidences d’artistes. ~~~Ateliers théâtre sur Rennes Métropole. ~~~Stages théâtre, arts plastiques et autres disciplines. ~~~~~~;;;;35000;07 77 99 27 52;;;1;Rennes;4;Saint-Martin;44;;;Canal Saint-Martin;;-1.678376272;48.12288704;;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;Non renseigné;;;;48.12288704, -1.678376272
358;Cercle Paul Bert Longs Champs;CPB;;longchamps@cerclepaulbert.asso.fr;www.cerclepaulbert.asso.fr;Association affiliée à la Ligue Française de l’Enseignement.~~~Ses équipements, proposent des disciplines très diverses.~~~Accompagnement scolaire collectif de la 6e à la 3e.~~~Centre de loisirs enfance (5 à 11ans)et accueil jeunesse (11 à 17 ans), activités sportives, culturelles et de loisirs.;Centre de loisirs associatifs pour les 5-12 ans, mercredi , 8h à 18h30.;Lundi, mercredi et vendredi, 10h à 12h et 14h à 18h (sauf vendredi : 17h30). Mardi, 14h à 18h. Centre de loisirs associatifs pour les 5-12 ans, mercredi,  8h à 18h30.;;35700;02 99 27 63 27;;;1;Rennes;6;Jeanne d'Arc - Longs Champs - Beaulieu;60;;;RUE DOYEN ALBERT ET PIERRE BOUZAT;RUE DOYEN ALBERT ET PIERRE BOUZAT;-1.635903433;48.12770127;Association affiliée à la Ligue Française de l’Enseignement. Ses équipements, situés dans 11 quartiers rennais, proposent des disciplines très diverses.;LOISIRS CULTURELS;;Tout  public;La plupart des équipements de quartier (municipaux, associatifs) proposent, tout au long de l'année, un grand choix d'activités culturelles, régulières sous forme de stage : loisirs artistiques, audiovisuel, étude et réflexion, musique, science et nature, théâtre…;Les équipements de quartier qui proposent des activités régulières;;;;handicap auditif : bonne accessibilité;handicap cognitif : accessibilité moyenne;handicap moteur : faible accessibilité;handicap visuel : accessibilité moyenne;48.12770127, -1.635903433
